packet_row,report_date,recall_number,recalling_firm,status,classification,product_type,product_description,reason_for_recall,distribution_pattern,code_info
761,20251029,H-0140-2026,Ocean's Kitchen Corp.,Terminated,Class II,Food,"Oceans Kitchen IMITATION CRABMEAT SHREDDED Made From Wild Fish, Refrigerated, vacuum package. Net wt. per bag
2.5 lbs. UPC 1 90456 75654 2. These 2.5lb. bags are not for retail sales.  Each master case contains
12/2.5lbs. bags. Net wt. per case: 30lbs. UPC 14972195756549. Oceans Kitchen Corporation, 7622 S 188TH ST.,
KENT, WA 98032","The potential contamination with Clostridium botulinum, due to risk of temperature abuse during
chilled storage at the firm.",Distributed in WA,USE BY OCT 23 2025 Best If Used By: 10/23/2025 Lot #CH062525  USE BY OCT 31 2025  Best If Used By: 10/31/2025 Lot # CH070325  USE BY NOV 6 2025  Best If Used By: 11/6/2025 Lot # CH070925
762,20251029,H-0132-2026,DEMERS FOOD GROUP LLC,Terminated,Class I,Food,"Scott & Jon s Shrimp Scampi with Linguine, 9.6 oz.","Contains Linguine manufactured by Nate's Fine Foods LLC recalled for Listeria monocytogenes and
implicated in ongoing outbreak",Nationwide,"Lot/Unit Numbers: S254522, S255522, S259522, S263521, S263522 Expiration date(s) or Use by Date(s) or expected shelf life of product: 3/12/2027, 3/13/2027, 3/17/2027, 3/21/2027 UPC Codes: 858175003919 Other Coding: GTIN: 10858175003916"
763,20251022,H-0068-2026,WHOLESALE PRODUCE SUPPLY LLC DBA,Terminated,Class I,Food,"Cut Fresh Fruit Mix.  Contains:  Cantaloupe, Honeydew, Pineapple, and Red Grapes.  Keep Refrigerated. Packed
under the following brands and sizes:    1.  Fruit Mix CHPG (MCT) 1/5 lb.   2.  Fruit Medley ""HC"" 24/8 oz.
Harvest Cuts  UPC 7 90629-08008 7.   3.  Fruit Mix CHPG (PAIL) 1/5 lb.  UPC 7 90629-11369.    Packed by WPS,
Minneapolois, MN",Potential Listeria monocytogenes contamination.,"IA, IL, ND, NE, WI","1.  Lot Number:  X0924992, Expiration 10/5/2025, and Lot Number:  X0924992, Expiration 10/5/2025.   2.  Lot Number:  X0925250, Expiration 10/4/2025.   3.  Lot Number:  X0924991, Expiration  10/5/2025."
764,20251022,H-0047-2026,"Black Sheep Egg Company, LLC",Terminated,Class I,Food,"Free Range Grade A Large Brown Eggs, 12ct Cartons, UPC: 860010568507,  Black Sheep Egg Company 400 S Memorial
Drive  Walnut Ridge AR 72476",Potential Salmonella contamination.,"Retail and wholesale locations in AR and MO Wholesale and broker locations in MS, TX, CA and IN",Julian Date 190 Best By: 8/22/205 through Julian Date 260 Best By: 10/31/2025
765,20251022,H-0050-2026,"Black Sheep Egg Company, LLC",Terminated,Class I,Food,"Free Range Grade AA Medium Brown Eggs, Loose Pack in Boxes, 15dz per box,  Black Sheep Egg Company 400 S
Memorial Drive  Walnut Ridge AR 72476",Potential Salmonella contamination.,"Retail and wholesale locations in AR and MO Wholesale and broker locations in MS, TX, CA and IN",Julian Date 190 Best By: 8/22/205 through Julian Date 260 Best By: 10/31/2025
766,20251022,H-0073-2026,TROPICANA BRANDS GROUP,Terminated,Class II,Food,"Dole Apple Juice (primary package), 15.2 Fl oz., PET, 12 bottles per case, Refrigerate after opening","A manufacturing process deviation occurred which may cause spoilage or microbial contamination
and affect shelf stability.","The adulterated product was distributed to the following states: AR, CO, IA, KS, NE, MO, TX, MS, TN, NM, OK,",Case Code: Jan 10 26 xxxx(military time) ET 1 Primary Package code: (first line) Jan 10 26 CT127 (second line) XXXX (military time) ET071452
767,20251022,H-0134-2026,Sprout Organics Inc.,Ongoing,Class II,Food,"6+ Months SPROUT ORGANICS Made With Organic Sweet Potato, Apple & Spinach NET WT. 3.5 OZ (99g) INGREDIENTS:
ORGANIC SWEET POTATOES, ORGANIC APPLES, ORGANIC SPINACH, WATER, ORGANIC LEMON JUICE. Dist. by Sprout Foods,
Inc. Montvale, NJ 07645 UPC: 818512011762",Potential contamination with heavy metal (Lead).,"U.S. States: AZ, CA, CO, CT, FL, GA, HI, ID, IN, KY, LA, MA, MD, MI, MO, MS, MT, NC, NE, NH, NJ, NM, NV, NY, OH, PA, RI, TN, TX, UT, VA, WA, WI U.S. Territories: Puerto Rico","Lot: 4212, 4213, 4282, 4310 Best By Date: Oct 29 2025, Oct 30 2025, Dec 04 2025, Feb 04 2026"
768,20251022,H-0054-2026,"Black Sheep Egg Company, LLC",Terminated,Class I,Food,"Free Range Grade AA Medium White Eggs, Loose Open Skid, 900dz per pallet,  Black Sheep Egg Company  400 S
Memorial Drive  Walnut Ridge AR 72476",Potential Salmonella contamination.,"Retail and wholesale locations in AR and MO Wholesale and broker locations in MS, TX, CA and IN",Julian Date 190 Sell By: 8/7/2025 through Julian Date 260 Sell By: 10/16/2025
769,20251022,H-0032-2026,"D & M Smoked Fish, Inc.",Terminated,Class I,Food,Haifa COLD SMOKED SALMON 8 OZ.,Contaminated with Listeria monocytogenes,"NY, NJ, PA, WA, CA, IL, FL",Lot # 219 UPC: 8 32007 00002 4
770,20251022,H-0039-2026,Pacific Coast Producers,Completed,Class II,Food,"Halved Pears IN PEAR JUICE FROM CONCNETRATE; NET WT 15 OZ (425 g); Ingredients: Pears, Water, Pear Juice
Concentrate; Distributed By: Wegmans Food Markets, Inc. Rochester, NY 14603",Potential contamination with heavy metal (Lead).,"U.S. distribution: AL, AR, AZ, CA, FL, GA, IL, IN, KY, LA, ME, MO, MS, NE, NM, NV, NY, OH, OK, PA, SC, TX, UT, VA, WA, WI, WY",Lot: 6PJ 09 C2295 UPC: 077890747490 BEST IF USED BY SEP 01 2027
771,20251022,H-0058-2026,Goyal Group Inc.,Terminated,Class II,Food,"1.      SILVER HORSE - PURE ALUMINIUM MADE IN INDIA  - ALUMINIUM MILK PAN  4 inches  2. SILVER HORSE -
ALUMINIUM MATHAR KADAI - 26 inches",Contains elevated levels of lead,"NY, NJ, MD, FL, PA, CO, CT, VA, NC, IL, TX, GA, MO",no codes
772,20251022,H-0059-2026,WHOLESALE PRODUCE SUPPLY LLC DBA,Terminated,Class I,Food,"Cut Fresh Cantaloupe Chunks packaged into the following size containers some under brand names Fresh & Finest
or Harvest Cuts:   1.  CANTALOUPE CHUNKS ""PRMK""    30/2 OZ 2.  CANTALOUPE CHUNKS ""HC"" 6/6 OZ.  Harvest Cuts
UPC 7 90629-11820 9.   3.  CANTALOUPE CHUNKS  ""HC""  24/8 OZ.  Harvest Cuts  UPC 7 90629-09780 1.   4.
CANTALOUPE CHUNKS ""F&F""     4/12 OZ.  Fresh & Finest  UPC  0 70253-00583 1.   5.  CANTALOUPE SPEARS ""HC"" 4/16
OZ.  Harvest Cuts  UPC 7 90629-11929 9.   6.  CANTALOUPE CHUNKS ""HC"" 4/16 OZ.  Harvest Cuts UPC 7 90629-08002
5.  7.  CANTALOUPE CHUNKS  4/28 OZ 8.  CANTALOUPE CHUNKS (MCT)  MC 1/5 LB. and 4/5 LB.  UPC  7 90629-06408 7.
9.  Cantaloupe Chunks (MCT) ""PRMK"" 1/5lb.   Keep Refrigerated.   Packed by WPS, Minneapolois, MN",Potential Listeria monocytogenes contamination.,"IA, IL, ND, NE, WI","Lot Number:  1.  X0925047  Expiration 10/5/2025.   2.  X0924912, and   X0925451  Expiration 10/4/2025.   3.  X0925248  Expiration 10/4/2025.   4.  X0924879    Expiration 10/4/2025.   5.  X0924922 and X0925452  Expiration 10/4/2025.   6.  X0924921 and X0925450  Expiration 10/4/2025.   7.  X0925449  Expiration 10/4/2025.   8.  Lot Numbers:   X0924979, X0924980, X0924982, X0924982, X0925155, X0924981.  Expiration 10/5/2025. 9.  1/5 lb. Lot Number:  X0924982.  4/5 lb.  Lot Number:  X0924981.   Expiration 10/5/2025"
773,20251022,H-0044-2026,Wawa Beverage Company,Ongoing,Class II,Food,"Wawa Strawberry Milk, Lowfat Milk, 16 oz (Pint), Plastic bottle, Stored refrigerated, UPC: 00726191015134",Potential foreign object contamination,"The adulterated product was distributed to the following States: PA,NJ,DE,MD","UPC: 00726191015134 Code Date: October 6, 2025"
774,20251022,H-0043-2026,Wawa Beverage Company,Ongoing,Class II,Food,"Wawa HVD (Whole) Milk , 16 oz (Pint), Plastic bottle, Stored refrigerated, UPC: 00726191014403",Potential foreign object contamination,"The adulterated product was distributed to the following States: PA,NJ,DE,MD","Code Date: October 9, 2025"
775,20251022,H-0051-2026,"Black Sheep Egg Company, LLC",Terminated,Class I,Food,"Free Range Grade AA Large Brown Eggs, Loose Open Skid, 900dz per pallet,  Black Sheep Egg Company  400 S
Memorial Drive  Walnut Ridge AR 72476",Potential Salmonella contamination.,"Retail and wholesale locations in AR and MO Wholesale and broker locations in MS, TX, CA and IN",Julian Date 190 Sell By: 8/7/2025 through Julian Date 260 Sell By: 10/16/2025
776,20251022,H-0064-2026,WHOLESALE PRODUCE SUPPLY LLC DBA,Terminated,Class I,Food,"Cut Fresh Fruit with Fruit Dip.  2 lbs.  Contains:  Cantaloupe, Honeydew, Pineapple, Red Grapes, & Fruit Dip.
Keep Refrigerated.   Packed under the following brands:   1.  Fresh & Finest.   UPC 0 70253-00615 9 2.
Harvest Cuts.  UPC 0 7 90629-13772 9.    Packed by WPS, Minneapolois, MN",Potential Listeria monocytogenes contamination.,"IA, IL, ND, NE, WI","1.  Lot Number:  X0924894,  Expiration 10/4/2025.   2.  Lot Number:  X0924937, Expiration 10/4/2025."
777,20251022,H-0035-2026,"Garden Fresh Foods, Inc.",Terminated,Class I,Food,"Sliced (1/4"") green onions, refrigerated, packaged in plastic bag. Each case consist 5/6lbs. bag (net wt.
30lbs.). Garden Fresh Foods Inc. Woodinville, WA.   Product is distributed in bulk package and is not sold
directly to consumers.","Possible positive Listeria monocytogenes. Firm tested one lot of sliced green onions in-house
and found Listeria monocytogenes.",Distributed in WA only,Mfg code: 09/15/25 Lot Code: 09/15/25 Use Before: 09/22/25 Internal traceability code: Lot #OG25251MUXX
778,20251022,H-0045-2026,Wawa Beverage Company,Ongoing,Class II,Food,"Wawa Strawberry Lemonade, 16 oz (Pint), Plastic bottle, Stored refrigerated, UPC: 007626191018982",Potential foreign object contamination,"The adulterated product was distributed to the following States: PA,NJ,DE,MD","Code Date: November 7, 2025"
779,20251022,H-0038-2026,Pacific Coast Producers,Completed,Class II,Food,"Fruit Cocktail IN 100% JUICE WITH ADDED INGREDIENTS; NET WT 15 OZ (425 g); Ingredients: Diced Peaches, Diced
Pears, Water, Grapes, Peach Pulp and Juice, Pineapple Sectors, Pear Juice Concentrate, Halved Cherries
(colored red with Carmine), Ascorbic Acid (to protect color).; Distributed By: Wegmans Food Markets, Inc.
Rochester, NY 14603",Potential contamination with heavy metal (Lead).,"U.S. distribution: AL, AR, AZ, CA, FL, GA, IL, IN, KY, LA, ME, MO, MS, NE, NM, NV, NY, OH, OK, PA, SC, TX, UT, VA, WA, WI, WY",Lot: 6FCB 02 C2206 UPC: 077890461525 BEST IF USED BY SEP 01 2027
780,20251022,H-0036-2026,Sea Port Products Corp,Terminated,Class II,Food,"Sea Port brand, Raw Frozen Easy Peel Headless Shell-On White Shrimp, Jumbo size 16-20. Product of Indonesia.
Distributed by Sea Port Products Corporation, Kirkland, WA. Master Case: 10/2 lbs. bags. Net weight 20lbs. UPC
10659878008617 IQF Inner Bag 2lbs: UPC 6 59878 00861 0   Sea Port brand, Raw Frozen Easy Peel Headless Shell-
On White Shrimp, Jumbo size 16-20. Product of Indonesia. Distributed by Sea Port Products Corporation,
Kirkland, WA. Master Case: 20/1 lbs. bags. Net weight 20 lbs. UPC 10659878010016 IQF Inner Bag 1lbs: UPC 6
59878 01001 9",Shrimp may be contaminated with Cesium-137 (Cs-137).,"Distributed in CA, HI, MT, OR, WA and American Samoa.",Master Case: 10/2 lbs. bags. Lot Code: S0502 080 C10524 IQF Inner Bag 2lbs. Lot Code: Best by May 07 2028 C10524 SO502 080 IQF Inner Bag 2lbs. Lot Code: Best by May 08 2028 C10524 SO502 080  Master Case: 20/1 lbs. bags. Lot Code: S0502 080 C10524 IQF Inner Bag 1lbs. Lot Code: Best by May 08 2028 C10524 SO502 080
781,20251022,H-0055-2026,"Black Sheep Egg Company, LLC",Terminated,Class I,Food,"Free Range Grade AA Large White Eggs, 12ct Cartons, 15dz per box,  Black Sheep Egg Company  400 S Memorial
Drive  Walnut Ridge AR 72476",Potential Salmonella contamination.,"Retail and wholesale locations in AR and MO Wholesale and broker locations in MS, TX, CA and IN",Julian Date 190 Best By: 8/22/205 through Julian Date 260 Best By: 10/31/2025  Julian Date 190 Sell By: 8/7/2025 through Julian Date 260 Sell By: 10/16/2025
782,20251022,H-0067-2026,WHOLESALE PRODUCE SUPPLY LLC DBA,Terminated,Class I,Food,"Cut Fresh Fruit Mix.  Contains:  Cantaloupe, Honeydew, and Red Grapes.  Keep Refrigerated. Packed under the
following brands and sizes:    1.  Fruit Mix ""HC"" 6/6oz.  UPC 7 90629-11821 6.   2.  Fruit Medley ""F&F"" 4/12
oz.  Fresh & Finest  UPC 0 70253-00573 2 3.  Fruit Mix 4/16 oz, Harvest Cuts, Net Wt 1 lbs. UPC 7 90629-08007
0.   Packed by WPS, Minneapolois, MN",Potential Listeria monocytogenes contamination.,"IA, IL, ND, NE, WI","1.  Lot Number:  X0924913, Expiration 10/4/2025, and Lot Number:  X0925463, Expiration 10/4/2025.   2.  Lot Number:  X0924882, Expiration 10/4/2025.   3.  Lot Number:  X0924924 , Expiration 10/4/2025, and  Lot Number:  X0925462 Expiration 10/4/2025."
783,20251022,H-0062-2026,WHOLESALE PRODUCE SUPPLY LLC DBA,Terminated,Class I,Food,"Cut Fresh Fruit Salad.  6/6 oz.  Harvest Cuts.  Contains:  Cantaloupe, Honeydew, Red Grape, Strawberry.  Keep
Refrigerated.   Packed in the following container sizes:   1.  6/6 oz.    UPC 7 90629-11822 3.   2.  4/16 oz.
UPC 7 90629-08009 4.    Packed by WPS, Minneapolois, MN",Potential Listeria monocytogenes contamination.,"IA, IL, ND, NE, WI",1.  Lot Number:   X0924918   Expiration  10/4/2025  and Lot Number:  X0925481   Expiration  10/4/2025.    2.  Lot Number:  X0924923   Expiration  10/4/2025 and Lot Number:  X0925461  Expiration  10/4/2025.
784,20251022,H-0063-2026,WHOLESALE PRODUCE SUPPLY LLC DBA,Terminated,Class I,Food,"Cut Fresh Luau Blend Fruit Mix ""F&F"".  4/10 oz.  Fresh & Finest.  Contains:  Cantaloupe, Honeydew, Pineapple,
Red Grapes, Strawberry, Blueberry.  Keep Refrigerated.     UPC 0 70253-00572 5.    Packed by WPS,
Minneapolois, MN",Potential Listeria monocytogenes contamination.,"IA, IL, ND, NE, WI",Lot Number:  X0924878    Expiration 10/4/2025.
785,20251022,H-0053-2026,"Black Sheep Egg Company, LLC",Terminated,Class I,Food,"Free Range Grade AA Large White Eggs, Loose Open Skid, 900dz per pallet,  Black Sheep Egg Company  400 S
Memorial Drive  Walnut Ridge AR 72476",Potential Salmonella contamination.,"Retail and wholesale locations in AR and MO Wholesale and broker locations in MS, TX, CA and IN",Julian Date 190 Sell By: 8/7/2025 through Julian Date 260 Sell By: 10/16/2025
786,20251022,H-0048-2026,"Black Sheep Egg Company, LLC",Terminated,Class I,Food,"Free Range Grade A Large Brown Eggs, 18ct Cartons, UPC: 860010568538,  Black Sheep Egg Company  400 S Memorial
Drive  Walnut Ridge AR 72476",Potential Salmonella contamination.,"Retail and wholesale locations in AR and MO Wholesale and broker locations in MS, TX, CA and IN",Julian Date 190 Best By: 8/22/2025 through Julian Date 260 Best By: 10/31/2025
787,20251022,H-0060-2026,WHOLESALE PRODUCE SUPPLY LLC DBA,Terminated,Class I,Food,"Cut Fresh Cantaloupe & Honeydew Chunks Fresh & Finest.  Net Wt: 12 oz Keep Refrigerated.   UPC 0 70253-00582
4.  Packed by WPS, Minneapolois, MN",Potential Listeria monocytogenes contamination.,"IA, IL, ND, NE, WI",Lot Number:   X0924883  Expiration 10/5/2025.
788,20251022,H-0065-2026,WHOLESALE PRODUCE SUPPLY LLC DBA,Terminated,Class I,Food,"Cut Fresh Melon Mix.  Contains:  Cantaloupe, Honeydew, Watermelon.  Keep Refrigerated. Packed under the
following brands and sizes:    1.  Melon Mix ""HC"" 4/16 oz. Harvest Cuts  UPC 7 90629-11844 5.   2.  Melon Mix
CHW (MCT) 1/5 lb.  UPC 7 90629-11173 6.    3.  Melon Mix Bowl ""HC"" 2/48 oz. Harvest Cuts  UPC 7 90629-10224 6.
4.  Melon Mix Spears ""HC"" 4/16 oz.  Harvest Cuts  UPC 7 90629-11931 2.   5.  Melon Mix ""HC"" 6/6 oz. Harvest
Cuts  UPC 7 90629-11823 0.   Packed by WPS, Minneapolois, MN",Potential Listeria monocytogenes contamination.,"IA, IL, ND, NE, WI","1.  Lot Number:  X0924926, Expiration 10/4/2025 and Lot Number:  X0925476,   Expiration 10/4/2025.   2.  Lot Number:  X0924990, Expiration 10/5/2025.   3.  Lot Number:  X0924934, Expiration 10/4/2025 and Lot Number:  X0925459, Expiration 10/4/2025.    4.  Lot Number:  X0924933, Expiration 10/4/2025 and Lot Number:  X0925484, Expiration 10/4/2025.   5.  Lot Number:  X0924914, Expiration 10/4/2025; Lot Number:  X0925052, Expiration 10/4/2025 and Lot Number:  X0925464, Expiration 10/4/2025."
789,20251022,H-0041-2026,Pacific Coast Producers,Completed,Class II,Food,"Pears Halves in Pear Juice from Concentrate; NET WT 15 OZ (425 g); Ingredients: Pears, Water, Pear Juice
Concentrate; Distributed By: Walmart Inc., Bentonville, AR 72716",Potential contamination with heavy metal (Lead).,"U.S. distribution: AL, AR, AZ, CA, FL, GA, IL, IN, KY, LA, ME, MO, MS, NE, NM, NV, NY, OH, OK, PA, SC, TX, UT, VA, WA, WI, WY",Lot: 6PJ 09 C2425 UPC: 077890365410 BEST IF USED BY SEP 01 2027
790,20251022,H-0056-2026,"Black Sheep Egg Company, LLC",Terminated,Class I,Food,"Free Range Grade AA Medium White Eggs, 18ct Cartons, 15dz per box, Black Sheep Egg Company  400 S Memorial
Drive  Walnut Ridge AR 72476",Potential Salmonella contamination.,"Retail and wholesale locations in AR and MO Wholesale and broker locations in MS, TX, CA and IN",Julian Date 190 Best By: 8/22/205 through Julian Date 260 Best By: 10/31/2025  Julian Date 190 Sell By: 8/7/2025 through Julian Date 260 Sell By: 10/16/2025
791,20251022,H-0040-2026,Pacific Coast Producers,Completed,Class II,Food,"Pears SLICED in Organic Pear Juice from Concentrate; NET WT 15 OZ (425 g); Ingredients: Organic Pears, Water,
Organic Pear Juice Concentrate; Distributed By: Wegmans Food Markets, Inc. Rochester, NY 14603",Potential contamination with heavy metal (Lead).,"U.S. distribution: AL, AR, AZ, CA, FL, GA, IL, IN, KY, LA, ME, MO, MS, NE, NM, NV, NY, OH, OK, PA, SC, TX, UT, VA, WA, WI, WY",Lot: 6OPSJ 04 C2893 UPC: 077890365410 BEST IF USED BY SEP 01 2027
792,20251022,H-0069-2026,WHOLESALE PRODUCE SUPPLY LLC DBA,Terminated,Class I,Food,"Harvest Cuts Fruit Tray with Watermelons.  Contains:  Cantaloupe, Honeydew, Pineapple, Watermelon, Red Grapes,
Fruit Dip.  Keep Refrigerated.  Net Wt. 2 lbs. 8 oz.    UPC 7 90629-07997 5.   Packed by WPS, Minneapolois, MN",Potential Listeria monocytogenes contamination.,"IA, IL, ND, NE, WI","Lot Number:  X0924939, Expiration 10/4/2025."
793,20251022,H-0070-2026,"SLR Food Distribution, Inc.",Terminated,Class II,Food,Wise Wife Ground Cinnamon,Contains elevated levels of lead,"NY, MN, FL, OK, OH",UPC code: 0 688474 302853
794,20251022,H-0061-2026,WHOLESALE PRODUCE SUPPLY LLC DBA,Terminated,Class I,Food,"Cut Fresh Fruit Tray with Strawberries.  2.5 LB Harvest Cuts.  Keep Refrigerated.   UPC 7 90629-08132 9.
Packed by WPS, Minneapolois, MN",Potential Listeria monocytogenes contamination.,"IA, IL, ND, NE, WI",Lot Number:   X0924940    Expiration  10/4/2025
795,20251022,H-0033-2026,"D & M Smoked Fish, Inc.",Terminated,Class I,Food,Haifa COLD SMOKED SEABASS 8 OZ,Contaminated with Listeria monocytogenes,"NY, NJ, PA, WA, CA, IL, FL",Lot # 212 UPC: 8 32007 00151 9
796,20251022,H-0042-2026,"ONE FROZEN, LLC",Terminated,Class II,Food,"Good and Gather brand Southwest-Style Burrito Bowl Blend  Processed in a facility that also handles shellfish,
egg, fish, milk, sesame, soy, tree nut and wheat ingredients",Product may contain undeclared shrimp (crustacean shellfish).,Nationwide.,Lot: 5505-1 and 5505-2
797,20251022,H-0052-2026,"Black Sheep Egg Company, LLC",Terminated,Class I,Food,"Free Range Grade AA Medium Brown Eggs, Loose Open Skid, 900dz per pallet,  Black Sheep Egg Company  400 S
Memorial Drive  Walnut Ridge AR 72476",Potential Salmonella contamination.,"Retail and wholesale locations in AR and MO Wholesale and broker locations in MS, TX, CA and IN",Julian Date 190 Sell By: 8/7/2025 through Julian Date 260 Sell By: 10/16/2025
798,20251022,H-0066-2026,WHOLESALE PRODUCE SUPPLY LLC DBA,Terminated,Class I,Food,"Cut Fresh Fruit Mix.  Contains:  Cantaloupe, Honeydew, Watermelon and Red Grapes.  Keep Refrigerated. Packed
under the following brands and sizes:    1.  Fruit Mix CHWG (MCT) 1/5 lb.  UPC 7 90629-11173 6. 2.  Melon Mix
Bowl & Grapes ""HC"" 2/48 oz. Harvest Cuts  UPC  7 90629-10225 3.    Packed by WPS, Minneapolois, MN",Potential Listeria monocytogenes contamination.,"IA, IL, ND, NE, WI","1.  Lot Number:  X0924993, Expiration 10/5/2025.   2.  Lot Number:  X0924935, Expiration 10/4/2025  and  Lot Number:  X0925460, Expiration 10/4/2025."
799,20251022,H-0133-2026,Vicky IT Inc.,Ongoing,Class I,Food,Bona Fish,"Fish is un-eviscerated (may be contaminated with Clostridia botulinum), is contaminated with
mold, and contains filth (insect larvae)",NY,no codes
800,20251022,H-0072-2026,Eli's Cheesecake Company,Terminated,Class I,Food,"Wegmans Ultimate Plain Cheesecake Large Net Wt 3.13 lb (1.42kg), shrink wrapped in a collar, 8 cakes per wholesale case",undeclared pecan,"PA, VA",Lot 25202
801,20251022,H-0049-2026,"Black Sheep Egg Company, LLC",Terminated,Class I,Food,"Free Range Grade AA Large Brown Eggs, Loose Pack in Boxes, 15dz per box,  Black Sheep Egg Company  400 S
Memorial Drive  Walnut Ridge AR 72476",Potential Salmonella contamination.,"Retail and wholesale locations in AR and MO Wholesale and broker locations in MS, TX, CA and IN",Julian Date 190 Best By: 8/22/205 through Julian Date 260 Best By: 10/31/2025
802,20251022,H-0034-2026,Now Foods,Ongoing,Class II,Food,"NOW Real Food Organic Unsalted Whole Raw Cashews, 10 oz. pouch, UPC 7 33739 07066 1 Product Code 7066",Undeclared pine nut,Nationwide,Lot 3424775
803,20251022,H-0057-2026,AMY'S KITCHEN INC.,Terminated,Class II,Food,Gluten Free Bean & Rice Burrito. 12 retail units per case. 5.5oz/retail unit.  UPC code 042272003525. Frozen.,Potential contamination with foreign objects.,"Product distributed to the following states: CA, CO, CT, IA, IL, IN, KS, LA, MA, MD, ME, MI, MN, NY, OH, OK, PA, TX, VA, VT, WI","Lot code: 30C1725, Expiration Date 03/2027"
804,20251015,H-0014-2026,Egress Capital Partners Inc.,Terminated,Class II,Food,"Taproom Gourmet brand 20lb and 18lb bulk ""Fifth Avenue"" Mix","No ingredient label. Product contains undeclared allergens (peanuts, almonds, cashew, and soy)","NY, NJ, CT, CA, IL, FL",SKU TG107
805,20251015,H-0016-2026,Egress Capital Partners Inc.,Terminated,Class II,Food,"Taproom Gourmet brand 15lb bulk ""Madison"" Mix","No ingredient label. Product contains undeclared allergens (peanuts, almonds, wheat, and soy)","NY, NJ, CT, CA, IL, FL",SKU TG101
806,20251015,H-0015-2026,Egress Capital Partners Inc.,Terminated,Class II,Food,"Taproom Gourmet brand 15lb bulk ""Broadway"" Mix","No ingredient label. Product contains undeclared allergens (peanuts, sesame, wheat, and soy)","NY, NJ, CT, CA, IL, FL",SKU TG106
807,20251015,H-0017-2026,Egress Capital Partners Inc.,Terminated,Class II,Food,"Taproom Gourmet brand 20lb bulk ""Park"" Mix","No ingredient label. Product contains undeclared allergens (peanuts, almonds, cashews, wheat, soy, and sesame)","NY, NJ, CT, CA, IL, FL",SKU TG108
808,20251015,H-0018-2026,Egress Capital Partners Inc.,Terminated,Class II,Food,"Taproom Gourmet brand 18lb bulk ""Empire"" Mix","No ingredient label. Product contains undeclared allergens (cashews, almonds, walnuts, Brazil
nuts, pecans, pistachios)","NY, NJ, CT, CA, IL, FL",SKU TG125
809,20251015,H-0024-2026,Lee K of NY Inc.,Terminated,Class I,Food,PINOCCHIO CATERING Aged Kimchi Mackerel; 57oz; 27330700000 in black bottomed plastic container,Product contains undeclared milk and shrimp,NY and NJ,Expiration dates prior to 09/16/25.
810,20251015,H-0012-2026,Gospodarstwo Pasieczne Sadecki Bartnik,Terminated,Class II,Food,Sadecki Bartnik Pylek Kwiatowy (Bee Pollen) 200g (7.05oz) glass jar UPC 5 900597 000788,detectable pyrrolizidine alkaloids,IL,13/12/2026 1/1
811,20251015,H-0082-2026,"Nate's Fine Foods, LLC",Ongoing,Class I,Food,COOKED FETTUCCINE PASTA 6 X 5 lbs pouches Net Weight: 30 lbs (13.60 kg) PERISHABLE KEEP FROZEN,Potential contamination with Listeria monocytogenes.,"CA, IN, PA, TX",Lot: 2572521 USE BY: 9/14/2026
812,20251015,H-0077-2026,"Nate's Fine Foods, LLC",Ongoing,Class I,Food,FRESH CREATIVE FOODS COOKED PENNE PASTA 8 x 3 lb pouches Net Weight: 24 lbs (10.88 kg) PERISHABLE KEEP REFRIGERATED,Potential contamination with Listeria monocytogenes.,"CA, IN, PA, TX","Lot: 2382521, 2452521, 2572524, 2512523 USE BY: 10/10/2025, 10/17/2025, 10/23/2025, 10/29/2025"
813,20251015,H-0011-2026,"Country Eggs, LLC",Terminated,Class I,Food,"o       Nagatoshi Large AA Brown Omega-3 1 dozen cartons o      Nijiya Large AA Brown Golden Yolk 1 dozen
cartons o     Mizuho Large AA Brown Omega-3 Cage 1 dozen cartons o    Country Eggs Large AA Brown Sunshine
Yolk 15 dozen bulk loose",Shell egg product potentially contaminated with salmonella.,Product was distributed to 11 consignees across California and Nevada. No foreign or institution distribution.,Sell By dates of 07/01/2025- 09/18/2025
814,20251015,H-0075-2026,"Nate's Fine Foods, LLC",Ongoing,Class I,Food,MAP COOKED FETTUCCINE PASTA 6 x 5 lbs pouches Net Weight: 30 lbs (13.60kg) PERISHABLE KEEP REFRIGERATED,Potential contamination with Listeria monocytogenes.,"CA, IN, PA, TX","Lot: 2372522, 2432521, 2512521, 2572522 USE BY: 10/9/2025, 10/15/2025, 10/23/2025, 10/29/2025"
815,20251015,H-0022-2026,New Spirit Naturals Inc.,Terminated,Class II,Food,Super Muscle Support Powder; 300 grams/container UPC: NA,undeclared allergen ingredient Milk.,Products are sold directly to consumers via firm's online website.,Lot codes: 250312P
816,20251015,H-0029-2026,Harris Teeter,Terminated,Class I,Food,"Harris Teeter ASIAGO TEXAS TOAST, NET WT 5.0OZ (0.3lb), INGREDIENTS BREAD***CONTAINS WHEAT, UPC 0 72036 95364
3, Harris Teeter Raleigh, NC","Undeclared Milk. During production the firm discovered that the ingredients ""cheese and butter""
is not listed in the ingredient statement and therefore the allergen milk was not listed in the
contain statement.","Product was sold in the following states: DC, DE, FL, GA, MD, NC, SC & VA.",All dates through 9/15/25
