packet_row,report_date,recall_number,recalling_firm,status,classification,product_type,product_description,reason_for_recall,distribution_pattern,code_info
266,20260325,H-0576-2026,"Kradjian Importing Company, Inc.",Terminated,Class I,Food,"MID EAST Jordanian Zaatar spice mix; NET Wt. 5lb plastic bag;  UPC: 094379607038 Packed by: Propack Inc.  Sunvalley, CA 91354",Undeclared allergen ingredients (sesame and wheat) in Zaatar Spice mix.,Distribution is to bakeries for further processing into various Zaatar breads and pastries.,m-dd format of repacking
267,20260325,H-0572-2026,Bluegrass Ingredients Inc.,Completed,Class I,Food,"Butter-Rich Powder, Net Weight 50 LB., packaged in a multiply Kraft bag with poly liner",Potential Salmonella contamination,"FL, IL, MD","Product Number: BDF0006B, Lot: 6018, Best By: 1/18/2027"
268,20260325,H-0579-2026,"SAPUTO CHEESE USA, INC",Completed,Class II,Food,"CLOVER SONOMA COTTAGE CHEESE LOW FAT 2% MILKFAT NET WT 16OZ UPC 0 70852 54400 7  & 32OZ UPC 0 70852 54200 3
DISTRIBUTED BY: CLOVER-STORNETTA FARMS LLC PETALUMA, CA 94952","Potentially under pasteurized. The firm was notified by the California Department of Agriculture
that due to the broken seal on the pasteurizer, the products may be under pasteurized, and they
should recall the products.","Product was shipped to the following states: AL, AZ, CA, IL, MO, MS, NM, NV, UT, WA & WY.",BEST IF USED BY MAR-31-26 A3 PLT# 06-71
269,20260325,N/A,"Shaman Botanicals, LLC",Ongoing,Class I,Food,"Product label reads in part as ""WHITE VEIN ADVANCED ALKALOIDS CHEWABLE TABLETS 225mg 7-Hydroxymitragynine per
container (7.5mg 7-OH per serving) LEMON DIETARY SUPPLEMENT Net Wt. 0.25 oz 30 TABLETS Supplement Facts
7-hydroxymitragynine 7.5 mg MANUFACTURED BY: Konig Products, LLC 30 N Gould Street, Suite R, Sheridan, WY
82801""; Packaging: White child-resistant plastic bottle with sticker label applied","A sample of the product revealed the active ingredient is in a quantity greater than the labeled
specification.","Firm has provided the following information: 14 wholesalers, 108 Distributors, 46 Company-owned stores, 2202 online customers",B#AAW.501.3; UPC 810057763779 (sometimes proceeded by 00); all expiration dates
270,20260325,H-0571-2026,"FRITO-LAY NORTH AMERICA, INC.",Terminated,Class I,Food,Miss Vickies Spicy Dill Pickle; 8 oz bag,Undeclared Allergen: Milk,"Arkansas, Louisiana, Mississippi, New Mexico, Oklahoma, and Texas.","""Guaranteed Fresh"" date of  21 APR 2026  And one of these 9-digit Manufacturing Codes  38U301414  48U101514"
271,20260325,H-0570-2026,Dr. Praeger's Sensible Foods Inc.,Ongoing,Class II,Food,"Simply Nature, Spinach Bites, 12 oz retail unit, Plastic wrapped bites inside of a retail box. Keep Frozen.",This product has the  possibility of contamination with rodent hair.,"The adulterated product was distributed to the following states: MD, PA",Lot Number: G25CF-02B Product Number: AL-SP UPC: 4099100247992
272,20260325,H-0588-2026,Wawa Beverage Company,Terminated,Class II,Food,"Wawa Chocolate Low-fat Milk 16 oz , (Pint) Plastic bottle .Store Refrigerated",Foreign plastic material discovered on fill line.,"The recalled product was distributed to the following States: NJ,MD, DE, PA",UPC: 00726191014908
273,20260325,H-0577-2026,BlueFrog Foods,Ongoing,Class II,Food,"GREENWAY FARMS of Georgia GARLIC DILL PICKLES CHIPS Net Wt 16 fl oz (473 ml) UPC 8 57866 00501 0 Produced by:
Greenway Farms of Georgia, LLC Roberta, GA Packed by Blue Frog Food, LLC for Green way Farms of Georgia, LLC
5875 Love St Austell, GA 30168",No process authority,Product was shipped to one facility in GA.,Lot # 049/18/2026 EXP DATE 02/18/2026
274,20260325,H-0580-2026,"SAPUTO CHEESE USA, INC",Completed,Class II,Food,"CLOVER SONOMA SOUR CREAM NET WT 8OZ UPC 0 70852 61800 5  & 16OZ UPC 0 70852 61500 4 DISTRIBUTED BY: CLOVER-
STORNETTA FARMS LLC PETALUMA, CA 94952","Potentially under pasteurized. The firm was notified by the California Department of Agriculture
that due to the broken seal on the pasteurizer, the products may be under pasteurized, and they
should recall the products.","Product was shipped to the following states: AL, AZ, CA, IL, MO, MS, NM, NV, UT, WA & WY.",BEST IF USED BY APR-17-26 B2 PLT#06-71
275,20260325,H-0573-2026,Bluegrass Ingredients Inc.,Completed,Class I,Food,"Butter Powder, Net Weight 50 LB., packaged in a multiply Kraft bag with poly liner",Positive Salmonella contamination,"FL, IL, MD","Product Number: BDF0006, Lot: 6018, Best By: 1/18/2027"
276,20260325,H-0587-2026,Wawa Beverage Company,Terminated,Class II,Food,"Wawa Cookies & Cream Milk 16 oz (Pint), Plastic bottle Store Refrigerated",Foreign plastic material discovered on fill line.,"The recalled product was distributed to the following States: NJ,MD, DE, PA",UPC: 0072619015158
277,20260325,H-0584-2026,ASUKAR FOODS CORP,Ongoing,Class II,Food,"TETAS Mireya, Cherry Milkshake (Colita con Leche), i unit Popsicle,  Net wt 6OZ. 170GRS. KEEP FROZEN. UPC Code 83822654822",Undeclared allergen: Soy Lecithin,FL,Expiration Date (s): 03/30/2027
278,20260318,H-0552-2026,Uncle Ray's LLC,Ongoing,Class II,Food,"Lowes Foods sour cream and onion flavored potato chips, 8oz. bag, UPC 7 41643 05576 6, 9 retail units per case","Inaccurate nutritional data in Nutrition Facts including but not limited to, understated sodium
content. Undeclared ingredients including but not limited to, monosodium glutamate.",NC,"21FEB2026, 28FEB2026, 12MAR2026, 19MAR2026, 02APR2026, 01JUL2026, 15JUL2026, 01OCT2026, 22OCT2026, 19NOV2026, 09DEC2026"
279,20260318,H-0551-2026,"Willamette Valley Pie Company, LLC",Terminated,Class II,Food,"Frozen Raw Bulk 9 inch Blueberry Crumble Pie ES (4 pies/case). Net wt. 38oz. UPC  00022518893257. Handmade -
Willamette Valley Pie Company LLC. 1651 Eska Way, Silverton, OR.  Frozen raw pies were sold frozen in bulk
packaging to grocery retailers' in-store bakeries. They are intended to be baked by the retailer before
consumer sale.   Frozen raw pies were not sold to consumers at retail stores.    Product is labeled with
BAKING INSTRUCTIONS: Preheat convection oven to 340 degrees Fahrenheit. Bake pies for 70-80 minutes. Ovens
will vary. Adjust time and temperature accordingly to ensure center of pie reaches 210F.",Potential contamination with listeria monocytogenes.,Distributed in IL and OR,"Lot 601316, Best By 1/13/2028"
280,20260318,H-0567-2026,Made Fresh Salads Inc,Ongoing,Class I,Food,Made Fresh Salads brand Whipped Cream Cheese; 5 lb white plastic tub,Products may be contaminated with Listeria monocytogenes.,New York,All expiration dates through 2/27/2026.
281,20260318,H-0621-2026,"House Of Flavors, Inc.",Completed,Class I,Food,"House of Flavors 4893 Chicago Vanilla Naturally Flavored Ice Cream, 3 GAL tub",Undeclared egg,IL,"24059, 24130, 24207, 24342, 25105, 25120, 25134, 25206, 25254, 25301"
282,20260318,H-0561-2026,Made Fresh Salads Inc,Ongoing,Class I,Food,Made Fresh Salads brand Lox Cream Cheese; 5 lb white plastic tub,Products may be contaminated with Listeria monocytogenes.,New York,All expiration dates through 2/27/2026.
283,20260318,H-0562-2026,Made Fresh Salads Inc,Ongoing,Class I,Food,Made Fresh Salads brand Scallion Cream Cheese; 5 lb white plastic tub,Products may be contaminated with Listeria monocytogenes.,New York,All expiration dates through 2/27/2026.
284,20260318,H-0613-2026,CNC Noodle Corporation,Ongoing,Class II,Food,"Secondary Packaging: STEAM NOODLES INGREDIENTS: ENRICHED FLOUR, WATER, STARCH, SALT, POTASSIUM, CARBONATE AND
BENZOATE OF SODA ADDED AS PRESERVATIVEM F.D. & C. YELLOW COLOR #5 & #6 (TARTRAZINE) ARTIFICIAL COLORS)
Primary Packaging: CHINA NOODLE CO. STEAM NOODLE NET WEIGHT 10 LBS. (4536 grams) PERISHABLE KEEP REFRIGERATED
INGREDIENTS: ENRICHED WHEAT FLOUR (BLEACHED WHEAT FLOUR, NIACIN, IRON, ASCORBIC ACID, THIAMIN MONONITRATE,
RIBOFLAVIN), WATER, SALT, SOYBEAN OIL, SODIUM BI-CARBONATE, 1/1000 BENZOATE OF SODIUM, DUSTED WITH CORN
STARCH, ADDED AS A PRESERVATIVE, F.D. & C. YELLOW COLOR #5 AND #6 (TARTRAZINE) (ARTIFICIAL COLORS). ALLERGY
INFORMATION: WHEAT",Undeclared wheat.,"U.S. Distribution: CA, NV. Foreign Distribution: None",Lot code (Julian date): 047; 054; 056; 058 Item code: 1113
285,20260318,H-0563-2026,Made Fresh Salads Inc,Ongoing,Class I,Food,Made Fresh Salads brand Strawberry Cream Cheese; 5 lb white plastic tub,Products may be contaminated with Listeria monocytogenes.,New York,All expiration dates through 2/27/2026.
286,20260318,H-0554-2026,"Cocos Wholesale and Imports, LLC",Completed,Class II,Food,"Coco's Italian Market Cannoli Making Kit with 6 Cannoli Shells & Cream, Net Wt. 8 oz. (227g), Keep Frozen,
packaged in a plastic container, UPC 0680334992716","Label lists flour as a sub-ingredient of the shells, and ricotta cheese as a sub-ingredient of
the cream but does not declare wheat or milk.",TN,Product Number: 9927816; all lot codes within shelf life
287,20260318,H-0550-2026,"Willamette Valley Pie Company, LLC",Terminated,Class II,Food,"Frozen Raw Bulk 8 inch Blueberry Crumble Pie (4 pies/case). Net wt. 24.5oz. UPC 0002251881223. Handmade -
Willamette Valley Pie Company LLC. 1651 Eska Way, Silverton, OR.  Frozen Raw pies were sold frozen in bulk
packaging to grocery retailers' in-store bakeries. They are intended to be baked by the retailer before
consumer sale.   Frozen pies were not sold to consumers at retail stores.    Product is labeled with BAKING
INSTRUCTIONS:   Convection Oven: Preheat convection oven to 350 degrees F. Bake pies for 25 minutes. Reduce
heat to 335 degrees. Bake for an additional 30-35 minutes. Ovens will vary. Adjust time and temperature
accordingly.  Conventional Oven: Preheat to 350 degrees F. Bake for 40-45 minutes.  Suggestions: Brush a sugar
wash, then sprinkle with turbinado sugar, or use egg wash before baking. For best results, allow to cool 3-4
hours.",Potential contamination with listeria monocytogenes.,Distributed in IL and OR,"Lot 601926, Best By 1/19/2028."
288,20260318,H-0557-2026,Made Fresh Salads Inc,Ongoing,Class I,Food,Made Fresh Salads brand Blueberry Cream Cheese; 5 lb white plastic tub,Products may be contaminated with Listeria monocytogenes.,New York,All expiration dates through 2/27/2026.
289,20260318,H-0547-2026,Palmetto Gourmet Foods Inc.,Ongoing,Class II,Food,"VEGETARIAN CHICKEN FLAVOR RAMEN Express Net wt 3oz (85g) Ingredients: Enriched unbleached flour (wheat
flour***) Vegetable oil***"" Contains: Wheat, Soy. UPC 8 10037 81061 5 Produced by PALMETTO GOURMET FOODS, INC
SALUDA, SC 29138",Product contains undeclared Yellow #5,"Product was shipped to the following states: AL, AR, AZ, CA, CO, CT, DE, FL, GA, IA, IL, IN, KS, KY, LA, MI, MO, MS, NC, NE, NH, NJ, NY, OH, OK, OR, PA, TN, TX, UT, VA & WI.",All products with Best By Date before 01/15/2027
290,20260318,H-0558-2026,Made Fresh Salads Inc,Ongoing,Class I,Food,Made Fresh Salads brand Garlic & Herb Cream Cheese; 5 lb white plastic tub,Products may be contaminated with Listeria monocytogenes.,New York,All expiration dates through 2/27/2026.
291,20260318,H-0555-2026,Made Fresh Salads Inc,Ongoing,Class I,Food,Made Fresh Salads brand Apple Cinnamon Cream Cheese; 5 lb white plastic tub,Products may be contaminated with Listeria monocytogenes.,New York,All expiration dates through 2/27/2026.
292,20260318,H-0565-2026,Made Fresh Salads Inc,Ongoing,Class I,Food,Made Fresh Salads brand Vegetable Cream Cheese; 5 lb white plastic tub,Products may be contaminated with Listeria monocytogenes.,New York,All expiration dates through 2/27/2026.
293,20260318,H-0553-2026,"Cocos Wholesale and Imports, LLC",Completed,Class II,Food,"Coco's Italian Market Heat-n-Eat Fettuccini Alfredo in homemade Alfredo Sauce, Net Wt. 19 oz. (510g), Keep
Frozen, packaged in a microwaveable plastic container, UPC 0680334993607","Label lists semolina and durum flour as sub-ingredients of the pasta, but does not declare wheat",TN,Product Number: 993607; all lot codes within shelf life
294,20260318,H-0545-2026,"Tipp Distributors, Inc. dba Novamex",Ongoing,Class III,Food,C2O Coconut Water with Pulp (17.5 oz) 15 Pack UPC: 8-50274-00792-8,"The outer cardboard box for the canned coconut water has the incorrect Nutrition Facts Panel and
Ingredient List, which does not include added sugar (5g per 17.5oz can), while the primary
packaging (the can) has the correct Nutrition Facts Panel and Ingredient List.","CO, CA, AZ, WA, TX, FL, IL, MO, NJ, MN, MI",Expiry 4/3/2027 to 6/5/2027
295,20260318,H-0559-2026,Made Fresh Salads Inc,Ongoing,Class I,Food,Made Fresh Salads brand Jalapeno Cream Cheese; 5 lb white plastic tub,Products may be contaminated with Listeria monocytogenes.,New York,All expiration dates through 2/27/2026.
296,20260318,H-0566-2026,Made Fresh Salads Inc,Ongoing,Class I,Food,Made Fresh Salads brand Walnut Raisin Cream Cheese; 5 lb white plastic tub,Products may be contaminated with Listeria monocytogenes.,New York,All expiration dates through 2/27/2026.
297,20260318,H-0560-2026,Made Fresh Salads Inc,Ongoing,Class I,Food,Made Fresh Salads brand Jalapeno Cheddar Cream Cheese; 5 lb white plastic tub,Products may be contaminated with Listeria monocytogenes.,New York,All expiration dates through 2/27/2026.
298,20260318,H-0614-2026,CNC Noodle Corporation,Ongoing,Class II,Food,"Secondary Packaging: ZHONG HUA CHAO MIAN NOODLE INGREDIENTS: ENRICHED FLOUR, WATER, STARCH, SALT, POTASSIUM,
CARBONATE AND BENZOATE OF SODA ADDED AS PRESERVATIVE F.D. & C. YELLOW COLOR #5 & #5 (TARTRAZINE) ARTIFICIAL
COLORS)  Primary Packaging: CHINA NOODLE CO. FRESH NOODLE NET WEIGHT 10 LBS. (4536 grams) PERISHABLE KEEP
REFRIGERATED INGREDIENTS: ENRICHED WHEAT FLOUR (BLEACHED WHEAT FLOUR, NIACIN, IRON, ASCORBIC ACID, THIAMIN
MONONITRATE, RIBOFLAVIN), WATER, SALT, SODIUM BI-CARBONATE, 1/1000 BENZOATE OF SODA, DUSTED WITH CORN STARCH,
ADDED AS A PRESERVATIVE, F.D. & C. YELLOW COLOR #5 AND #6 (TARTRAZINE) (ARTIFICIAL COLORS). ALLERGY
INFORMATION: WHEAT",Undeclared wheat and Yellow #6.,"U.S. Distribution: CA, NV. Foreign Distribution: None",Lot code (Julian date): 051; 055 Item code: 1138
299,20260318,H-0549-2026,Polski Ogrod Sp. z o.o.,Terminated,Class II,Food,"Hortex Mieszanka 9 - skBadnikowa Spring vegetable mix with 9 ingredients, net wt 15.87oz., UPC 5 900477 018735
>, 14 units per case",potential contamination with glass,IL,LOT: SoC1070925
300,20260318,H-0546-2026,Ambrosia Brands LLC,Ongoing,Class I,Food,"Rosabella brand MORINGA; DIETARY SUPPLEMENT CAPSULES; 60 capsules per bottle; Distributed by: Ambrosia Brands,
LLC, 625 Randall Ave, St. 100, Cheyenne, WY 82001; SUGGESTED USE: As a dietary supplement, take two (2) veggie
capsules once a day. For best results, take 20-30 min before a meal with an 8oz. glass of water or as directed
by your health professional; UPC: 8 60012 16172 0",Product may be contaminated with Salmonella,"Nationwide in the United States, including American Samoa, Northern Mariana Islands, Puerto Rico, and Virgin Islands.  International distribution to consumers in: Algeria, Anguilla, Australia, Austria, Bahrain, Belgium, Bosnia and Herzegovina, Brazil, Brunei, Bulgaria, Canada, Chile, Colombia, Croatia, Cyprus, Czech Republic, Denmark, Djibouti, Dominican Republic, Egypt, Estonia, Faroe Islands, Finland, France, French Polynesia,  Georgia, Germany, Gibraltar, Greece, Hong Kong, Hungary, Iceland, India, Indonesia, Ireland, Israel, Italy, Japan, Jordan, Kuwait, Latvia, Lithuania, Luxembourg, Malaysia, Malta, Marshall Islands, Mexico, Nauru, New Zealand, Netherlands,  Norway, Oman, Pakistan, Peru, Philippines, Poland, Portugal, Qatar, Romania, Saudi Arabia, Serbia, Singapore, Slovakia, Slovenia, South Africa, South Korea, Spain, Suriname, Sweden, Switzerland, Taiwan, Thailand, Trinidad and Tobago, Turkey, United Arab Emirates, United Kingdom, Venezuela, and Zimbabwe.",Lot # - Expiration Date:  5020591 - 03/2027 5020592 - 03/2027 5020593 - 03/2027 5020594 - 03/2027 5020595 - 03/2027 5020596 - 03/2027 5030246 - 04/2027 5030247 - 04/2027 5030248 - 04/2027 5030249 - 04/2027 5030250 - 04/2027 5030251 - 04/2027 5040270 - 05/2027 5040271 - 05/2027 5040272 - 05/2027 5040273 - 05/2027 5040274 - 05/2027 5040275 - 05/2027 5040276 - 05/2027 5040277 - 05/2027 5040278 - 05/2027 5040279 - 05/2027 5050053 - 6/2027 5050054 - 6/2027 5050055 - 6/2027 5050056 - 6/2027 5060069 - 07/2027 5060070 - 07/2027 5060071 - 07/2027 5060072 - 07/2027 5060073 - 07/2027 5060074 - 07/2027 5060075 - 07/2027 5060076 - 07/2027 5060077 - 07/2027 5060078 - 07/2027 5060079 - 07/2027 5060080 - 07/2027 5080084 - 9/2027 5080085 - 9/2027 5080086 - 9/2027 5090107 - 10/2027 5090108 - 10/2027 5090109 - 10/2027 5090113 - 10/2027 5090114 - 10/2027 5090115 - 10/2027 5090116 - 10/2027 5090117 - 10/2027 5090118 - 10/2027 5100039 - 11/2027 5100048 - 11/2027
301,20260318,H-0548-2026,Palmetto Gourmet Foods Inc.,Ongoing,Class II,Food,"VEGETARIAN CHICKEN FLAVOR RAMEN Express Net wt 3oz (85g) Ingredients: Enriched unbleached flour (wheat
flour***) Palm oil***"" Contains: Wheat, Soy. UPC 8 10037 81004 2 Produced by PALMETTO GOURMET FOODS, INC
SALUDA, SC 29138",Product contains undeclared Yellow #5,"Product was shipped to the following states: AL, AR, AZ, CA, CO, CT, DE, FL, GA, IA, IL, IN, KS, KY, LA, MI, MO, MS, NC, NE, NH, NJ, NY, OH, OK, OR, PA, TN, TX, UT, VA & WI.",All products with Best By Date before 01/15/2027
302,20260318,H-0568-2026,Made Fresh Salads Inc,Ongoing,Class I,Food,Made Fresh Salads brand Tofu Whipped; 5 lb white plastic tub,Products may be contaminated with Listeria monocytogenes.,New York,All expiration dates through 2/27/2026.
303,20260318,H-0564-2026,Made Fresh Salads Inc,Ongoing,Class I,Food,Made Fresh Salads brand Sundried Tomato Cream Cheese; 5 lb white plastic tub,Products may be contaminated with Listeria monocytogenes.,New York,All expiration dates through 2/27/2026.
304,20260318,H-0556-2026,Made Fresh Salads Inc,Ongoing,Class I,Food,Made Fresh Salads brand Caramel Apple Cream Cheese; 5 lb white plastic tub,Products may be contaminated with Listeria monocytogenes.,New York,All expiration dates through 2/27/2026.
305,20260311,H-0543-2026,"Juniper Granola, LLC",Terminated,Class I,Food,"Junebar Chocolate Cherry All Natural Snack Bar; INGREDIENTS: ORGANIC ALMOND BUTTER, DATE PASTE, ORGANIC BLACK
BEANS, ORGANIC SWEET POTATOES, GLUTEN FREE ROLLED OATS, SEMI-SWEET SOY FREE VEGAN CHOCOLATE CHIPS (ORGANIC
CANE SUGAR, UNSWEETENED CHOCOLATE, COCOA BUTTER), DRIED CHERRIES, ALMONDS; OAT FLOUR, COCOA POWDER, ORANGE
ZEST, VANILLA EXTRACT (VANILLA BEAN EXTRACTIVES IN WATER, ALCOHOL), FLAX, CINNAMON, SEA SALT, BAKING POWDER;
ALLERGEN WARNING: CONTAINS TREE NUTS (ALMOND, COCONUT), PRODUCED ON EQUPMENT ALSO HANDLING PEANUT, SESAME.
PRODUCED IN A FACILITY THAT ALSO PROCESES GLUTEN PRODUCTS. KEEP REFRIGERATED; UPC: 8 60012 38462 4",Products contain undeclared milk and soy.,New York,"Lot L1300, including L1300A and L1300B.  Lot number is stamped on the back, near the bottom of each individual bar pouch."
306,20260311,H-0544-2026,"IF Holding II, LLC",Ongoing,Class II,Food,"tippy toes apple pear banana 6 months & up baby food 2-4OZ (113g) PACKS NET WT 8 OZ (226g)  DISTRIBUTED BY
TOPCO ASSOCIATES LLC ELK GROVE VILLAGE, IL 60007 1-888-423-0139 PRODUCT OF USA  UPC: 036800265783",Potential contamination with patulin.,U.S. Consignees: IL,Lot: 07174 BB: 07/17/2026
307,20260311,H-0542-2026,"Juniper Granola, LLC",Terminated,Class I,Food,"Junebar Peanut Chocolate Chip All Natural Snack Bar; INGREDIENTS: ORGANIC PEANUT BUTTER, DATE PASTE, ORGANIC
BLACK BEANS, ORGANIC SWEET POTATOES, GLUTEN FREE ROLLED OATS, SEMI-SWEET SOY FREE VEGAN SHOCOLATE CHIPS
(ORGANIC CANE SUGAR, UNSWEETENED CHOCOLATE, COCOA BUTTER), PEANUTS, OAT FLOUR, VANILLA EXTRACT (VANILLA BEAN
EXTRATIVES IN WATER, ALCOHOL), FLAX, CINNAMON, SEA SALT, BAKING POWDER; ALLERGEN WARNING: CONTAINS PEANUTS,
TREE NUTS (ALMOND, COCONUT), PRODUCED ON EQUIPMENT ALSO HANDLING PEANUT, SESAME, PRODUCED IN A FACILITY THAT
ALSO PROCESSES GLUTEN PRODUCTS. KEEP REFRIGERATED.; UPC 8 60012 38461 7",Products contain undeclared milk and soy.,New York,"Lot L1300, including L1300A and L1300B.  Lot number is stamped on the back, near the bottom of each individual bar pouch."
308,20260311,H-0540-2026,"Italianway Import, Inc.",Terminated,Class II,Food,"VERGANI 1944 MILANO 'PANDORO CLASSICO' Gluten Free, 600g NET WT. 1 LBS. 5.2 OZ., packaged in paper cartons, 6
units per case. Lot 217666, UPC 8002114019833",Potential contamination with foreign material (Teflon fragments) from flaking cooking molds.,"Distributed in: FL, MI, NJ",Lot code: L217666 Expiration: 04/08/2026
309,20260311,H-0574-2026,Karns Prime And Fancy Foods,Terminated,Class I,Food,"Karns Foods, Mini Dark Chocolate Raspberry Cups, 8 oz Clear plastic tamper evident packs, 36-42 packed per breakout",Product may contain undeclared peanuts.,The recalled product was only distributed in the State of Pennsylvania.,"07851, packed on 9/18/2025"
310,20260311,H-0538-2026,"Bader Enterprises, Inc.",Ongoing,Class II,Food,"Premium Food Jordan Almonds, packed in 2.0 oz and 3.5 oz clear flexible plastic packaging.",Contains undeclared allergen (wheat) and colors (FD&C Blue 1 Lake and FD&C Blue 2 Lake).,"NJ, NY","Size: 2.0 oz Net Wt. 57 grams, Lot/Unit Numbers: 6, BEST BY: DEC 2028, UPC Codes: 015750199171  Size: 3.5 oz Net Wt. 99 grams, Lot/Unit Numbers: 6, BEST BY: DEC 2028, UPC Codes: 015750299215"
311,20260311,H-0620-2026,"Perfect Pasta, Incorporated",Terminated,Class I,Food,"Lobster & Crab Ravioli. Keep Frozen.  Contains: Wheat, Eggs, Milk, Crustaceans-Shellfish. Product is intended
to be further cooked. Weight: 1-10 pound (4.5g). Use within 6 months.
801-541-9292-www.FunarosPerfectPasta.com. 1391 So. 300 West Slc, Ut 84115.","Undeclared shrimp, crab, lobster, pollock (fish), whiting (fish), and soy.",Distributed to consignees in Utah only.,Made on: JAN 19 2026
312,20260311,H-0539-2026,"Bader Enterprises, Inc.",Ongoing,Class II,Food,"Premium Food Bubble Gum, packed in 2.5 oz clear flexible plastic packaging, all lots and codes. Sold in unit case of 30 LB.",Contains undeclared colors (FD&C Blue 1 Lake and FD&C Blue 2 Lake).,"NJ, NY",Lot/Unit Numbers: 13 BEST BY : DEC-2028 UPC Codes: 015747199269
313,20260304,H-0530-2026,MIN JIANG FOOD STORE INC DBA KOI KOI TRADING,Terminated,Class I,Food,"Fish Ball, Frozen, 40 pieces per pack, 200g Wt. UPC# 810093891338",Undeclared allergen ingredient (Wheat and Sesame),"Product was distributed to 50 consignees across the following states; CA, HI, TX, CO, GA, OR, NJ, WA. Product was primarily distributed to restaurants and retail grocery stores.",Item# 27010
314,20260304,H-0535-2026,"Valley Springs Artesian Gold, LLC",Ongoing,Class II,Food,"Valley Springs 100% Natural Bottled Water.  Fluoride Added.  1 Gal Net, 128 Fl. Oz.  UPC 0 31193-01301 0.
Bottled by Valley Springs/Artesian Gold, LLC, Portage WI  53901.",Water was bottled under insanitary conditions.,"IL, WI",All Codes
315,20260304,H-0525-2026,TENGEN USA TRADING CORP,Terminated,Class III,Food,"YO!MAN CUCUMBER (FRESH HUNAN FLAVOR); Ingredients: Cucumber, chili pepper, edible vegetable oil, salt, water,
sugar, brewing vinegar, food additives (monosodium glutamate, sodium dehydroacetate, potassium sorbate,
streptoccoccus lactis, sodium D-isoacsorbate, disodium ethylenediaminetetraacetatic acid, sodium
metabisulphite, citric acid, lactic acid, glacial acetic acid, xanthan gum), food flavors and fragrances; NET
WT. 4.42oz.(125g); SHELF LIFE: 10 MONTHS; PRODUCT OF CHINA; Distributed by: Tengen USA Trading Corp 262 48th
Street,Brooklyn,NY 11220; UPC: 4 895235 529602",Product contains undeclared cyclamates.,"NY, PA, FL, LA, TX",2024 -08-01 (production date)
316,20260304,H-0526-2026,TENGEN USA TRADING CORP,Terminated,Class III,Food,"YO!MAN LETTUCE (SPICY FLAVOR); Ingredients: Lettuce, chili pepper, edible vegetable oil, salt, water, sugar,
food additives (monosodium glutamate, potassium sorbate, streptoccoccus lactis,  sodium dehydroacetate, sodium
D-isoacsorbate, disodium ethylenediaminetetraacetatic acid, sodium metabisulphite, citric acid, lactic acid,
glacial acetic acid, sucralose, xanthan gum, disodium 5'flavoring ribonucleotide), food flavors and
fragrances; NET WT. 4.42oz.(125g); SHELF LIFE: 9 MONTHS; PRODUCT OF CHINA; Distributed by: Tengen USA Trading
Corp 262 48th Street,Brooklyn,NY 11220; UPC: 4 895235 529626",Product contains undeclared cyclamates.,"NY, PA, FL, LA, TX",2024-08-01 (production date)
317,20260304,H-0532-2026,MIN JIANG FOOD STORE INC DBA KOI KOI TRADING,Terminated,Class I,Food,"Fish Ball, Frozen, 4 pieces per pack, 5lbs Wt. UPC# 810093891320",Undeclared allergen ingredient (Wheat and Sesame),"Product was distributed to 50 consignees across the following states; CA, HI, TX, CO, GA, OR, NJ, WA. Product was primarily distributed to restaurants and retail grocery stores.",Item# 27530 Expiration: 11/11/2027
318,20260304,H-0533-2026,"Navitas, LLC.",Ongoing,Class I,Food,"NAVITAS ORGANICS  ORGANIC CHIA SEEDS  NET WT 8 OZ (227g)  INGREDIENTS: CERTIFIED ORGANIC CHIA SEED (SALVIA
HISPANICA).  Product of Mexico/Argentina/Paraguay.  Distributed by Navitas Organics Novato, CA USA 94949  UPC:
858847000284",Potential contamination with Salmonella.,"U.S. Distribution: CA, CO, CT, FL, GA, IA, IL, IN, KY, MA, MD, MS, NC, NH, NJ, NM, NV, NY, OH, OR, PA, TN, TX, VT, WA, WI.  Foreign Distribution: None",W31025283 - Best If Used By: End APR 2027 W31025286 - Best If Used By: End APR 2027 W31025287 - Best If Used By: End APR 2027 W31025311 - Best If Used By: End MAY 2027 W31025314 - Best If Used By: End MAY 2027 W31025315 - Best If Used By: End MAY 2027 W31025316 - Best If Used By: End MAY 2027 W31025317 - Best If Used By: End MAY 2027
319,20260304,H-0541-2026,"SLADE GORTON & CO., INC.",Ongoing,Class II,Food,Wellsley Farms Farm- Raised Atlantic Salmon Net WT. 32 oz. (2 lbs.) 907 g,Contaminated with Listeria monocytogenes,MD,"Lot 3896 Prod June 30, 2025, BB June 30, 2027 UPC Code: 888670025963"
320,20260304,H-0531-2026,MIN JIANG FOOD STORE INC DBA KOI KOI TRADING,Terminated,Class I,Food,"Fish Ball, Frozen, 20 pieces per pack, 400g Wt. UPC# 810093891325",Undeclared allergen ingredient (Wheat and Sesame),"Product was distributed to 50 consignees across the following states; CA, HI, TX, CO, GA, OR, NJ, WA. Product was primarily distributed to restaurants and retail grocery stores.",Item# 27550
321,20260304,H-0529-2026,SB FOOD LLC,Ongoing,Class II,Food,"Yoyo  Gummy Grape Plus Flavor, 2.8 Oz (80g) , Plastic Bag, 24 bags per case",The products contain an unallowed color Carmoisine (E122) - Acid Red 14.,"The adulterated product was distributed to the following states: AR, GA, IA, IN, KY, MD, MN, NE, NY, OH, PA, TN, TX, VA, WA.",11/11/24
